time/fps,rollout/episode_length,rollout/total_reward,rollout/episode_reward,time/iterations,time/total_timesteps,rollout/rew_surface_coverage_2d,rollout/rew_collision,rollout/rew_termination,train/entropy_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range_vf,train/n_updates,time/training,train/approx_kl,train/loss
120,13.292,0.509,0.533,116,1900544,0.571,-0.078,0.017,-6.788680845452833,0.4675942063331604,0.0001,0.2,-0.004411091582214301,8.13968080513237,0.4160913275193798,0.2,575,2.8749964237213135,0.07107377,7.08268928527832
120,13.178,0.496,0.511,117,1916928,0.557,-0.078,0.017,-6.844189700195055,0.4591655135154724,0.0001,0.2,-0.0029958400557029852,8.492720923846282,0.4007449894514768,0.2,580,2.6393771171569824,0.043472458,6.9844255447387695
120,12.369,0.497,0.508,118,1933312,0.564,-0.084,0.017,-6.771407220907917,0.44300323724746704,0.0001,0.2,-0.014821024818220131,8.4252037557375,0.4334807073954984,0.2,585,3.4591996669769287,0.053013794,6.481876850128174
120,14.194,0.583,0.568,119,1949696,0.629,-0.072,0.026,-6.778968861228542,0.44564950466156006,0.0001,0.2,-0.010461420713594757,8.809871601879149,0.4177044172932331,0.2,590,2.9410998821258545,0.058250397,7.041995048522949
120,12.628,0.528,0.525,120,1966080,0.59,-0.081,0.02,-6.781957121753188,0.4880218505859375,0.0001,0.2,0.0016971298656056797,7.920492762611026,0.39657738095238093,0.2,595,2.0998499393463135,0.043072186,7.73923397064209
120,12.848,0.518,0.522,121,1982464,0.571,-0.074,0.021,-6.768494024668654,0.4625994563102722,0.0001,0.2,-0.022595401567547288,8.301530102507709,0.44336472602739724,0.2,600,4.058311700820923,0.050986174,4.889346599578857
120,13.136,0.548,0.529,122,1998848,0.6,-0.072,0.02,-6.710387696126464,0.44137197732925415,0.0001,0.2,-0.01741189850867981,8.590688178493718,0.42744824840764334,0.2,605,3.503629446029663,0.048791144,4.543886184692383
120,13.514,0.549,0.542,123,2015232,0.596,-0.07,0.022,-6.695847130769136,0.4431459903717041,0.0001,0.2,-0.016242097070230947,8.671186259250767,0.43483547185430466,0.2,610,3.3827414512634277,0.053406276,6.548308849334717
119,12.929,0.526,0.526,124,2031616,0.582,-0.074,0.019,-6.710337481695168,0.46682053804397583,0.0001,0.2,-0.008465639031265447,8.201784619677825,0.41417954119850187,0.2,615,2.961256504058838,0.05485568,5.637696266174316
120,12.739,0.507,0.509,125,2048000,0.563,-0.076,0.019,-6.677129557638457,0.4575453996658325,0.0001,0.2,0.0188567813443528,8.406386519923355,0.3757102272727273,0.2,620,1.4591457843780518,0.06214067,5.652843952178955
120,14.447,0.563,0.55,126,2064384,0.611,-0.07,0.022,-6.59313158070819,0.46320998668670654,0.0001,0.2,0.008589072708294999,8.492672070212986,0.374805900621118,0.2,625,1.7929296493530273,0.044659145,6.927460193634033
120,13.225,0.528,0.542,127,2080768,0.586,-0.079,0.02,-6.595360368224917,0.4759397506713867,0.0001,0.2,-0.01919393175770736,8.01888011824837,0.4400964391691395,0.2,630,3.7121307849884033,0.05249048,4.555136680603027
120,13.75,0.526,0.549,128,2097152,0.581,-0.075,0.021,-6.594025451864972,0.4556894898414612,0.0001,0.2,-0.013274037777664978,8.06462633369753,0.434930788590604,0.2,635,3.328627109527588,0.054479804,7.455170631408691
120,13.462,0.53,0.527,129,2113536,0.586,-0.076,0.02,-6.612532438468357,0.4674202799797058,0.0001,0.2,-0.017307657118200176,8.181620442255026,0.4381372734138973,0.2,640,3.6971466541290283,0.054905288,5.899163246154785
120,13.555,0.513,0.529,130,2129920,0.575,-0.08,0.019,-6.588095285483366,0.49376440048217773,0.0001,0.2,-0.019295595043487625,7.934393800927337,0.4515070266272189,0.2,645,3.7811009883880615,0.053144485,5.568322658538818
120,12.703,0.51,0.525,131,2146304,0.569,-0.08,0.021,-6.57575852171819,0.46531981229782104,0.0001,0.2,-0.008085502449885235,8.168732044392062,0.41996593045112784,0.2,650,3.0125279426574707,0.054993343,5.5472187995910645
120,13.586,0.564,0.541,132,2162688,0.614,-0.072,0.023,-6.582492887973785,0.465617299079895,0.0001,0.2,0.015174612014864882,8.301610151926676,0.3581814236111111,0.2,655,1.6003072261810303,0.04992706,7.606266975402832
120,14.566,0.583,0.553,133,2179072,0.629,-0.071,0.025,-6.575785465729543,0.46494585275650024,0.0001,0.2,-0.008133705261917342,8.194951392792083,0.42127403846153844,0.2,660,3.020446300506592,0.051723115,4.733826160430908
119,14.533,0.534,0.547,134,2195456,0.585,-0.073,0.022,-6.600063829710989,0.49367785453796387,0.0001,0.2,-0.006376432004441141,7.794369950438991,0.4246271306818182,0.2,665,2.9356353282928467,0.050390333,4.689658164978027
119,12.911,0.51,0.508,135,2211840,0.566,-0.077,0.02,-6.634184223736903,0.48087507486343384,0.0001,0.2,-0.004851471892623014,7.67377101912979,0.41887718023255816,0.2,670,2.8589985370635986,0.07629374,6.942739963531494
120,13.086,0.521,0.53,136,2228224,0.581,-0.079,0.02,-6.591591824184764,0.45487987995147705,0.0001,0.2,0.007895938903939996,8.41935281590982,0.3988370028409091,0.2,675,1.9707214832305908,0.046334792,7.87285852432251
120,13.264,0.541,0.527,137,2244608,0.596,-0.076,0.021,-6.615252413223905,0.47950416803359985,0.0001,0.2,-0.006207870935645847,7.818525718645451,0.41655774714828897,0.2,680,2.9110827445983887,0.06758244,5.765658855438232
120,14.029,0.533,0.549,138,2260992,0.588,-0.075,0.02,-6.552639078385759,0.4859086871147156,0.0001,0.2,0.0032299011069728007,7.871195479194717,0.4103496287128713,0.2,685,2.2287776470184326,0.044905294,6.167840480804443
120,14.626,0.57,0.562,139,2277376,0.615,-0.068,0.023,-6.573139222362373,0.47598421573638916,0.0001,0.2,-0.013559053402948135,7.842371015609065,0.42291337025316456,0.2,690,3.502556800842285,0.052141678,3.8823225498199463
120,14.006,0.515,0.548,140,2293760,0.577,-0.081,0.019,-6.639828121701483,0.4805762767791748,0.0001,0.2,-0.011419609493327022,7.71984319718364,0.4346122112211221,0.2,695,3.390108346939087,0.051203724,4.082612037658691
120,13.403,0.536,0.514,141,2310144,0.594,-0.078,0.02,-6.617476694619477,0.45280903577804565,0.0001,0.2,-0.009293325054250769,8.545738154382848,0.4019356343283582,0.2,700,2.987194538116455,0.050383467,6.525001525878906
120,13.27,0.518,0.525,142,2326528,0.577,-0.078,0.019,-6.614959397696723,0.4623277187347412,0.0001,0.2,-0.010202564474393546,7.920577629437465,0.41700332699619774,0.2,705,2.9259495735168457,0.056537542,4.9162750244140625
120,13.061,0.539,0.534,143,2342912,0.593,-0.074,0.02,-6.606004710720979,0.4916992783546448,0.0001,0.2,-0.02079165296232499,7.739048108856473,0.4239382418397626,0.2,710,3.7456772327423096,0.051376585,6.852527141571045
120,13.865,0.571,0.564,144,2359296,0.62,-0.073,0.025,-6.580315448497903,0.4711803197860718,0.0001,0.2,0.016107066900565705,8.066064591243348,0.3801185344827586,0.2,715,1.607940912246704,0.046028093,5.885525703430176
120,13.16,0.531,0.532,145,2375680,0.584,-0.076,0.022,-6.635502433776855,0.4786248207092285,0.0001,0.2,0.0039987438775010795,8.21989752869857,0.3874177631578947,0.2,720,2.1126694679260254,0.042069472,5.222731590270996
120,12.957,0.5,0.505,146,2392064,0.559,-0.078,0.02,-6.642389673800082,0.44553905725479126,0.0001,0.2,0.0057568183521161205,8.479886214797562,0.39759290540540543,0.2,725,2.061738967895508,0.044835716,4.837808609008789
120,15.073,0.564,0.55,147,2408448,0.613,-0.071,0.022,-6.63998411099116,0.46285033226013184,0.0001,0.2,-0.006444271216451219,8.151988643588442,0.40453361742424243,0.2,730,2.9165141582489014,0.06482257,4.690155982971191
120,13.538,0.539,0.54,148,2424832,0.592,-0.075,0.022,-6.593193406790075,0.4840278625488281,0.0001,0.2,0.018483773159178,7.793677430757334,0.374724911971831,0.2,735,1.562486171722412,0.05487566,5.042080879211426
120,14.684,0.537,0.556,149,2441216,0.591,-0.072,0.018,-6.5995284925677815,0.4621396064758301,0.0001,0.2,-0.01902617535882903,8.386697059619927,0.41864708083832336,0.2,740,3.9174184799194336,0.04907945,7.624822616577148
119,13.211,0.524,0.527,150,2457600,0.578,-0.076,0.021,-6.612063548781655,0.4916800260543823,0.0001,0.2,-0.00505131316921589,7.5810596653909395,0.40965317234848486,0.2,745,2.9388434886932373,0.056373775,5.612536430358887
120,13.456,0.546,0.542,151,2473984,0.598,-0.075,0.023,-6.614624245961507,0.48129212856292725,0.0001,0.2,-0.007524986949714797,8.166657991762515,0.3972800925925926,0.2,750,3.0248074531555176,0.054324728,6.70977783203125
120,13.587,0.554,0.545,152,2490368,0.606,-0.074,0.022,-6.58821537683336,0.4820213317871094,0.0001,0.2,-0.009203995112329721,7.953946568125444,0.41827787769784175,0.2,755,3.1085121631622314,0.054902818,6.385528564453125
120,13.417,0.546,0.537,153,2506752,0.597,-0.074,0.023,-6.58174223421461,0.4747428894042969,0.0001,0.2,-0.015688427208552083,7.9961696149461865,0.43112864077669905,0.2,760,3.4678549766540527,0.052113447,5.65285062789917
120,13.898,0.576,0.541,154,2523136,0.621,-0.068,0.023,-6.5529218005776855,0.49250537157058716,0.0001,0.2,-0.009189033538996057,7.653728449389282,0.406747425093633,0.2,765,2.9765496253967285,0.05598589,5.935060977935791
120,13.766,0.557,0.55,155,2539520,0.609,-0.073,0.022,-6.532798959784312,0.46900516748428345,0.0001,0.2,0.013410698963737446,8.157936432590223,0.3715218321917808,0.2,770,1.6228041648864746,0.047542207,8.202357292175293
120,14.077,0.563,0.567,156,2555904,0.615,-0.074,0.021,-6.523815257460983,0.4626616835594177,0.0001,0.2,-0.010240883319811137,8.358407861215097,0.40749421296296295,0.2,775,3.0126256942749023,0.050517317,5.821813106536865
120,13.62,0.512,0.536,157,2572288,0.573,-0.079,0.018,-6.480668274813859,0.5079115629196167,0.0001,0.2,0.004031682860047099,7.575069520839308,0.38421792328042326,0.2,780,2.1109566688537598,0.047084693,4.042304515838623
120,14.323,0.565,0.548,158,2588672,0.608,-0.068,0.024,-6.455939940552213,0.48655861616134644,0.0001,0.2,0.004843403997631808,8.198206030907322,0.3907416044776119,0.2,785,2.2374207973480225,0.04175659,7.74089241027832
120,14.842,0.531,0.562,159,2605056,0.585,-0.075,0.021,-6.518549676186993,0.4954267740249634,0.0001,0.2,-0.02281502838975934,7.663628452838598,0.44967394986449866,0.2,790,4.124166011810303,0.053389654,3.880312442779541
120,15.205,0.531,0.559,160,2621440,0.585,-0.075,0.021,-6.425953223261723,0.49067604541778564,0.0001,0.2,-0.018207092076366723,7.6293241340060565,0.4307549055232558,0.2,795,3.8392770290374756,0.051851895,6.31252384185791
120,13.753,0.509,0.51,161,2637824,0.567,-0.078,0.02,-6.465172409330096,0.4888441562652588,0.0001,0.2,-0.019489751428897892,7.883954127175468,0.44015625,0.2,800,3.9012022018432617,0.055191148,5.9101409912109375
120,14.726,0.535,0.553,162,2654208,0.589,-0.075,0.021,-6.469617252349853,0.4764205813407898,0.0001,0.2,0.0137571307644248,7.735918550491333,0.37895833333333334,0.2,805,1.6870200634002686,0.04520529,6.314091682434082
120,14.383,0.585,0.559,163,2670592,0.636,-0.075,0.025,-6.4684091252604805,0.47746801376342773,0.0001,0.2,0.02334799157734227,7.8209666905440685,0.36011318897637795,0.2,810,1.4150686264038086,0.03122563,6.256463050842285
120,14.736,0.534,0.558,164,2686976,0.588,-0.076,0.022,-6.459264651346763,0.4996058940887451,0.0001,0.2,-0.004601244590016886,7.720095801446225,0.4022981517509728,0.2,815,2.8707594871520996,0.07810994,6.239603042602539
120,15.655,0.591,0.573,165,2703360,0.632,-0.068,0.027,-6.468805863576777,0.4818677306175232,0.0001,0.2,0.019607018124695647,7.7666630464441635,0.36477481617647056,0.2,820,1.5238525867462158,0.05467684,5.564553260803223
120,13.677,0.534,0.522,166,2719744,0.587,-0.073,0.02,-6.52779066151586,0.4768028259277344,0.0001,0.2,0.014318007718900154,7.782079736117659,0.3644396551724138,0.2,825,1.6240901947021484,0.045256846,4.3291850090026855
120,13.979,0.549,0.535,167,2736128,0.599,-0.07,0.02,-6.497616977161831,0.5029237866401672,0.0001,0.2,0.005680507416319516,7.3132069190343225,0.3802083333333333,0.2,830,2.0050060749053955,0.043175586,4.907502174377441
120,14.335,0.552,0.562,168,2752512,0.604,-0.073,0.021,-6.4821473807619325,0.5220238268375397,0.0001,0.2,-0.012573595521481414,7.336189280058209,0.41318530701754386,0.2,835,3.1736032962799072,0.05361632,5.9505767822265625
120,14.356,0.508,0.538,169,2768896,0.568,-0.08,0.02,-6.486155596087055,0.4924468398094177,0.0001,0.2,0.01061387961550105,7.929870359359249,0.3654233870967742,0.2,840,1.710097074508667,0.04732811,6.883957862854004
120,14.682,0.537,0.547,170,2785280,0.59,-0.072,0.019,-6.50542119491932,0.4857112169265747,0.0001,0.2,0.006416448689780609,7.63368205414262,0.3723655523255814,0.2,845,1.9057419300079346,0.043068554,4.835145473480225
120,14.414,0.519,0.546,171,2801664,0.577,-0.076,0.018,-6.504611008202851,0.49041181802749634,0.0001,0.2,-0.005463592942678995,7.663745488693465,0.41315881529850745,0.2,850,2.9844391345977783,0.052489083,4.2678728103637695
120,14.279,0.556,0.535,172,2818048,0.608,-0.075,0.022,-6.476159670414069,0.495211660861969,0.0001,0.2,-0.01690322775931026,7.53795339510991,0.41816907051282054,0.2,855,3.4797770977020264,0.05420845,6.257864952087402
120,14.922,0.576,0.566,173,2834432,0.621,-0.069,0.023,-6.405317414191462,0.4874107241630554,0.0001,0.2,0.01899561957426129,7.605752621927569,0.35181451612903225,0.2,860,1.3981800079345703,0.027983792,5.7145094871521
120,13.993,0.531,0.538,174,2850816,0.586,-0.075,0.02,-6.458727749445105,0.5015353560447693,0.0001,0.2,0.01851664979251162,7.398585032391292,0.3184643817204301,0.2,865,1.0394022464752197,0.025079105,6.689312934875488
120,13.792,0.552,0.534,175,2867200,0.601,-0.07,0.021,-6.473755430937605,0.47888708114624023,0.0001,0.2,-0.011105191126540055,7.96960373178273,0.4336845930232558,0.2,870,3.3177638053894043,0.050893396,6.586058139801025
120,16.101,0.581,0.582,176,2883584,0.629,-0.071,0.023,-6.41167716832124,0.4888743758201599,0.0001,0.2,-0.005172486971096359,8.155335202697636,0.4127906976744186,0.2,875,2.870387315750122,0.06488462,7.313117504119873
120,13.669,0.576,0.54,177,2899968,0.626,-0.073,0.023,-6.413783126270648,0.49394315481185913,0.0001,0.2,-0.026005164357670342,7.461950841638231,0.4340769974226804,0.2,880,4.271789073944092,0.062700726,5.286520004272461
119,14.34,0.524,0.545,178,2916352,0.58,-0.078,0.021,-6.344925424970429,0.4804908037185669,0.0001,0.2,-0.010173899417036567,8.230406748015305,0.4277209051724138,0.2,885,3.249174118041992,0.050515365,6.4672980308532715
119,14.855,0.567,0.548,179,2932736,0.614,-0.071,0.023,-6.397417950630188,0.4813389778137207,0.0001,0.2,-0.0026853841433132236,7.812427910891446,0.39673295454545454,0.2,890,2.4288601875305176,0.04201535,4.990121841430664
120,13.766,0.54,0.542,180,2949120,0.595,-0.076,0.021,-6.394567877559338,0.4695886969566345,0.0001,0.2,-0.003878299876952828,8.014195882667929,0.3946636652542373,0.2,895,2.614168405532837,0.043644246,6.044824123382568
120,16.559,0.568,0.589,181,2965504,0.61,-0.064,0.022,-6.423834490033115,0.49080169200897217,0.0001,0.2,-0.020992528285736233,7.751784665050993,0.41616501416430596,0.2,900,3.918761730194092,0.050493825,5.669826984405518
120,14.249,0.543,0.54,182,2981888,0.595,-0.074,0.022,-6.384073288120025,0.5028676092624664,0.0001,0.2,0.006954402368711798,7.571012828782288,0.371390716374269,0.2,905,1.9046499729156494,0.04287862,5.283565044403076
120,15.105,0.553,0.547,183,2998272,0.604,-0.073,0.022,-6.346934721793658,0.500254899263382,0.0001,0.2,-0.01793879925066398,7.526182788389701,0.41594328703703703,0.2,910,3.593303918838501,0.05087856,4.659516334533691
120,15.155,0.57,0.548,184,3014656,0.618,-0.071,0.023,-6.308813038994284,0.4818129539489746,0.0001,0.2,0.01747197410612203,7.998602064216838,0.3782743566176471,0.2,915,1.510500431060791,0.05380828,4.636166572570801
120,15.253,0.576,0.568,185,3031040,0.626,-0.075,0.025,-6.295351784085967,0.5209083259105682,0.0001,0.2,0.00455385032288038,7.244764645894368,0.36586407103825136,0.2,920,2.021495819091797,0.04328775,6.179313659667969
120,17.059,0.609,0.618,186,3047424,0.651,-0.066,0.024,-6.227811066115775,0.5153831541538239,0.0001,0.2,0.01211054035655518,7.237312450641539,0.36947408536585363,0.2,925,1.7844281196594238,0.038856175,5.262292861938477
120,14.428,0.529,0.535,187,3063808,0.584,-0.076,0.021,-6.283287714398097,0.5140900015830994,0.0001,0.2,0.015537553666425603,7.304752024393233,0.26004464285714285,0.2,930,0.6844451427459717,0.019957015,6.501306056976318
120,16.466,0.611,0.589,188,3080192,0.648,-0.063,0.026,-6.232172513562579,0.48224151134490967,0.0001,0.2,-0.0027793175432571145,7.771348562905954,0.37816133720930234,0.2,935,2.391329288482666,0.038918886,5.769124507904053
120,15.713,0.57,0.575,189,3096576,0.616,-0.07,0.024,-6.208547592163086,0.5008946657180786,0.0001,0.2,0.00517426249360544,7.568803478125951,0.39961526381909546,0.2,940,2.197192668914795,0.04156929,5.125544548034668
119,16.19,0.568,0.587,190,3112960,0.621,-0.073,0.021,-6.168729193776631,0.5043859481811523,0.0001,0.2,-0.00833855448424709,7.2970748256436355,0.41150517086330934,0.2,945,3.0582306385040283,0.05240834,5.261384963989258
120,15.322,0.59,0.588,191,3129344,0.632,-0.066,0.025,-6.179275510895927,0.49639010429382324,0.0001,0.2,-0.007063780440333879,7.5943086318249975,0.4091686320754717,0.2,950,2.9525959491729736,0.054366425,6.0404815673828125
119,15.069,0.559,0.56,192,3145728,0.609,-0.07,0.02,-6.150333406326922,0.5236773788928986,0.0001,0.2,-0.008095387557751677,7.421820976314473,0.4060744382022472,0.2,955,2.9528300762176514,0.05921423,4.504115104675293
120,15.072,0.564,0.562,193,3162112,0.612,-0.07,0.022,-6.153405684833379,0.5105538070201874,0.0001,0.2,0.02154920914376429,7.46536168756411,0.3782097868217054,0.2,960,1.424407720565796,0.08439563,4.75202751159668
120,14.768,0.571,0.564,194,3178496,0.617,-0.068,0.022,-6.148283832478073,0.5001271367073059,0.0001,0.2,-0.008000743659740349,7.512847889594312,0.4073997641509434,0.2,965,2.9339540004730225,0.051809955,6.2836833000183105
120,14.586,0.559,0.545,195,3194880,0.609,-0.073,0.023,-6.188677687977636,0.4992665648460388,0.0001,0.2,0.020748637872928567,7.623804447262786,0.3533187984496124,0.2,970,1.4311773777008057,0.079592854,6.027477741241455
120,14.24,0.524,0.533,196,3211264,0.579,-0.074,0.019,-6.197323517311839,0.5016731023788452,0.0001,0.2,-0.024264942278662823,7.550421560197102,0.4366817331670823,0.2,975,4.4434425830841064,0.058722984,5.272780895233154
120,15.674,0.582,0.582,197,3227648,0.626,-0.069,0.024,-6.13564379440854,0.507006049156189,0.0001,0.2,-0.02263538752113233,7.414058475543166,0.43636109335038364,0.2,980,4.359231948852539,0.061560143,5.162088394165039
120,15.129,0.541,0.561,198,3244032,0.594,-0.073,0.02,-6.14072889328003,0.49234139919281006,0.0001,0.2,-0.002337730766998397,7.599353879292806,0.3864236111111111,0.2,985,2.501086711883545,0.04389324,5.205678939819336
120,15.225,0.584,0.564,199,3260416,0.627,-0.066,0.024,-6.126705884012937,0.49280643463134766,0.0001,0.2,-0.007252968232862968,7.62047088836611,0.415691361003861,0.2,990,2.87890625,0.070097245,4.33855676651001
120,16.022,0.552,0.585,200,3276800,0.596,-0.068,0.023,-6.141725836859809,0.49605947732925415,0.0001,0.2,0.018674812093377114,7.8705251905653215,0.33828125,0.2,995,1.0153026580810547,0.029957257,7.674801349639893
120,14.337,0.521,0.548,201,3293184,0.576,-0.074,0.019,-6.134449198938185,0.49927717447280884,0.0001,0.2,0.013154299040475199,7.6445301548127205,0.3743447580645161,0.2,1000,1.7246730327606201,0.05017806,6.08249568939209
120,16.377,0.592,0.598,202,3309568,0.632,-0.064,0.024,-6.0995648882605815,0.5050739347934723,0.0001,0.2,0.017112961074224477,7.67853163950371,0.34623579545454547,0.2,1005,1.4767601490020752,0.05144444,5.030389785766602
120,15.986,0.583,0.576,203,3325952,0.625,-0.067,0.024,-6.09548587709385,0.5200140178203583,0.0001,0.2,-0.014229885502470231,7.370909876210563,0.4159237852664577,0.2,1010,3.530679941177368,0.048392195,5.919743061065674
120,14.587,0.544,0.553,204,3342336,0.592,-0.068,0.02,-6.045212211893566,0.4938529133796692,0.0001,0.2,0.01900346517396062,7.871735917988108,0.3440998134328358,0.2,1015,1.4881272315979004,0.0521469,5.549074172973633
120,16.185,0.572,0.585,205,3358720,0.618,-0.069,0.023,-5.975847873184606,0.4882906675338745,0.0001,0.2,-0.024805996325805033,7.578178430918595,0.4442633393285372,0.2,1020,4.646650314331055,0.05914948,5.80344295501709
120,15.301,0.537,0.562,206,3375104,0.588,-0.07,0.019,-5.969690986063289,0.5137505233287811,0.0001,0.2,0.0053892733593439235,7.365629270158965,0.3779184626436782,0.2,1025,1.9335951805114746,0.044394188,5.959717273712158
120,14.394,0.561,0.548,207,3391488,0.609,-0.069,0.021,-5.911766429549282,0.524979829788208,0.0001,0.2,0.0012383146744980975,7.2065580307858665,0.40181280339805825,0.2,1030,2.2903449535369873,0.044224907,4.300940036773682
120,15.935,0.611,0.6,208,3407872,0.647,-0.062,0.025,-5.9447019548127145,0.5069827437400818,0.0001,0.2,-0.01582182461085419,7.806155401287657,0.4295691287878788,0.2,1035,3.6769487857818604,0.05188571,8.3511962890625
